timestamp,warehouseid,itemtype,itemid,regionid,currentstock
2023-06-25,5,product,7,1,177
2023-06-25,5,row,41,3,52
2023-06-26,1,row,11,3,177
2023-06-26,1,product,14,3,248
2023-06-26,1,row,50,3,111
2023-06-26,2,row,23,2,63
2023-06-26,2,row,32,4,171
2023-06-26,2,row,33,4,78
2023-06-26,3,product,6,4,60
2023-06-26,3,row,11,4,115
2023-06-26,3,product,19,1,106
2023-06-26,3,row,35,4,56
2023-06-26,4,product,5,3,146
2023-06-26,5,product,2,2,155
2023-06-26,5,product,31,2,120
2023-06-26,5,row,45,3,237
2023-06-27,2,row,2,2,148
2023-06-27,2,row,17,4,44
2023-06-27,2,row,34,1,230
2023-06-27,3,row,11,4,160
2023-06-27,4,product,21,1,99
2023-06-27,4,product,35,2,70
2023-06-27,4,row,39,1,186
2023-06-27,4,row,42,4,47
2023-06-27,4,product,45,4,132
2023-06-27,4,product,46,3,167
2023-06-27,5,row,10,3,193
2023-06-27,5,row,17,1,69
2023-06-27,5,product,31,3,110
2023-06-27,5,product,37,1,85
2023-06-28,1,row,9,3,160
2023-06-28,1,product,19,3,83
2023-06-28,1,product,29,3,200
2023-06-28,2,product,11,1,193
2023-06-28,3,row,24,2,108
2023-06-28,3,product,39,3,154
2023-06-28,4,product,12,1,198
2023-06-28,4,product,28,2,77
2023-06-28,4,product,36,4,103
2023-06-28,4,row,39,1,180
2023-06-28,5,row,8,3,185
2023-06-28,5,row,17,1,63
2023-06-28,5,product,37,1,81
2023-06-28,5,product,43,3,165
2023-06-29,1,row,14,1,207
2023-06-29,1,row,15,4,169
2023-06-29,1,row,44,2,87
2023-06-29,2,row,3,4,54
2023-06-29,2,product,15,1,225
2023-06-29,3,product,1,3,157
2023-06-29,3,row,27,1,79
2023-06-29,3,product,30,2,105
2023-06-29,3,row,44,2,106
2023-06-29,4,product,44,4,84
2023-06-29,4,row,48,2,150
2023-06-29,5,row,23,1,82
2023-06-29,5,row,25,4,92
2023-06-29,5,row,28,2,102
2023-06-30,1,product,7,3,181
2023-06-30,1,row,12,1,189
2023-06-30,2,row,13,1,192
2023-06-30,2,product,13,2,140
2023-06-30,2,row,16,2,99
2023-06-30,2,row,45,3,188
2023-06-30,3,row,24,3,156
2023-06-30,3,product,24,2,100
2023-06-30,4,product,6,4,64
2023-06-30,5,row,9,4,97
2023-06-30,5,product,11,1,199
2023-06-30,5,product,40,2,105
2023-06-30,5,row,47,3,173
2023-06-30,5,row,50,3,90
2023-07-01,1,product,6,3,67
2023-07-01,1,product,22,4,70
2023-07-01,1,product,32,3,162
2023-07-01,1,row,35,1,65
2023-07-01,1,product,44,3,112
2023-07-01,2,row,16,3,113
2023-07-01,4,product,11,2,144
2023-07-01,4,row,22,2,85
2023-07-01,4,row,36,2,99
2023-07-01,5,row,5,3,132
2023-07-01,5,product,6,3,65
2023-07-01,5,product,27,4,42
2023-07-01,5,row,34,1,223
2023-07-01,5,product,37,4,46
2023-07-02,1,row,1,4,96
2023-07-02,1,row,34,4,150
2023-07-02,2,row,5,3,148
2023-07-02,2,row,37,4,50
2023-07-02,2,row,48,3,157
2023-07-02,3,row,7,4,114
2023-07-02,3,row,36,2,121
2023-07-02,3,product,38,1,198
2023-07-02,5,row,8,3,209
2023-07-02,5,product,11,1,201
2023-07-02,5,product,13,1,178
2023-07-02,5,product,18,1,127
2023-07-02,5,row,45,2,132
2023-07-02,5,product,50,4,61
2023-07-03,1,product,11,4,153
2023-07-03,1,row,31,2,101
2023-07-03,2,row,13,4,120
2023-07-03,3,row,22,2,99
2023-07-03,3,row,37,1,88
2023-07-03,3,product,46,3,144
2023-07-03,4,product,4,3,160
2023-07-03,4,row,5,3,132
2023-07-03,4,row,8,1,230
2023-07-03,5,row,8,2,152
2023-07-03,5,row,25,3,110
2023-07-03,5,product,37,3,70
2023-07-03,5,row,44,3,112
2023-07-03,5,product,44,1,148
2023-07-04,1,product,23,4,54
2023-07-04,1,row,37,2,60
2023-07-04,1,row,50,1,127
2023-07-04,2,product,7,4,136
2023-07-04,2,row,13,1,192
2023-07-04,2,row,39,3,138
2023-07-04,2,product,49,2,55
2023-07-04,3,product,10,2,147
2023-07-04,3,row,14,2,162
2023-07-04,3,row,18,3,139
2023-07-04,3,product,36,4,94
2023-07-04,5,row,3,2,65
2023-07-04,5,row,20,4,130
2023-07-04,5,product,30,2,101
2023-07-05,1,product,20,4,167
2023-07-05,1,row,34,3,183
2023-07-05,1,row,48,1,189
2023-07-05,2,row,9,1,154
2023-07-05,2,row,18,4,119
2023-07-05,2,row,31,3,129
2023-07-05,2,row,33,3,114
2023-07-05,2,row,48,4,134
2023-07-05,3,product,9,4,92
2023-07-05,3,row,31,2,124
2023-07-05,3,row,44,1,144
2023-07-05,5,row,32,3,182
2023-07-05,5,row,37,4,58
2023-07-05,5,row,49,2,49
2023-07-06,1,row,25,1,121
2023-07-06,1,row,45,3,224
2023-07-06,2,row,6,1,86
2023-07-06,2,row,8,2,158
2023-07-06,2,row,10,3,174
2023-07-06,3,row,6,4,47
2023-07-06,3,row,38,1,223
2023-07-06,3,product,39,3,132
2023-07-06,4,row,37,1,75
2023-07-06,4,product,41,3,78
2023-07-06,4,product,44,2,99
2023-07-06,4,row,47,1,187
2023-07-06,5,product,27,1,69
2023-07-06,5,product,49,1,66
2023-07-07,1,product,7,4,114
2023-07-07,1,row,33,3,130
2023-07-07,1,row,41,2,65
2023-07-07,2,row,7,2,144
2023-07-07,2,product,19,2,74
2023-07-07,3,product,6,3,82
2023-07-07,3,product,9,2,117
2023-07-07,3,product,20,3,239
2023-07-07,3,product,21,3,74
2023-07-07,4,row,38,4,155
2023-07-07,4,product,38,2,164
2023-07-07,4,product,47,2,130
2023-07-07,5,product,19,1,116
2023-07-07,5,row,30,1,132
2023-07-08,1,row,4,3,169
2023-07-08,1,row,40,4,79
2023-07-08,2,row,7,3,143
2023-07-08,2,product,37,4,54
2023-07-08,2,product,40,4,72
2023-07-08,3,row,4,1,157
2023-07-08,3,row,4,4,133
2023-07-08,3,product,26,4,85
2023-07-08,3,row,44,2,79
2023-07-08,4,row,15,4,141
2023-07-08,4,product,26,2,89
2023-07-08,4,product,38,2,174
2023-07-08,4,product,42,1,59
2023-07-08,5,product,39,3,168
2023-07-09,1,product,2,2,127
2023-07-09,1,product,31,2,102
2023-07-09,1,product,44,2,98
2023-07-09,1,row,46,2,102
2023-07-09,2,row,31,4,77
2023-07-09,2,product,31,3,125
2023-07-09,3,row,8,2,143
2023-07-09,3,product,24,1,159
2023-07-09,3,product,26,2,93
2023-07-09,4,product,8,1,170
2023-07-09,4,product,26,2,90
2023-07-09,4,row,26,1,124
2023-07-09,4,row,30,2,83
2023-07-09,5,row,44,3,90
2023-07-10,1,product,10,1,150
2023-07-10,1,product,13,4,133
2023-07-10,1,row,25,4,82
2023-07-10,1,product,32,2,148
2023-07-10,1,row,45,4,173
2023-07-10,2,product,12,1,181
2023-07-10,2,product,50,4,53
2023-07-10,3,row,18,1,153
2023-07-10,3,row,31,3,117
2023-07-10,4,row,9,4,98
2023-07-10,4,row,9,3,147
2023-07-10,4,product,15,4,156
2023-07-10,4,row,47,1,199
2023-07-10,5,product,33,4,79
2023-07-11,1,row,25,2,88
2023-07-11,2,product,19,4,67
2023-07-11,2,product,24,2,114
2023-07-11,2,row,50,1,82
2023-07-11,3,product,29,2,140
2023-07-11,3,row,41,4,48
2023-07-11,4,row,10,2,113
2023-07-11,4,product,38,3,158
2023-07-11,5,row,3,4,55
2023-07-11,5,product,11,2,156
2023-07-11,5,row,12,1,146
2023-07-11,5,product,23,2,72
2023-07-11,5,row,28,4,72
2023-07-11,5,product,35,3,88
2023-07-12,1,row,3,2,48
2023-07-12,1,row,12,3,168
2023-07-12,1,product,28,4,66
2023-07-12,1,row,37,3,83
2023-07-12,1,row,41,3,78
2023-07-12,2,row,4,4,130
2023-07-12,2,row,29,2,128
2023-07-12,3,row,1,2,135
2023-07-12,3,product,1,3,163
2023-07-12,4,row,1,3,174
2023-07-12,4,product,9,1,118
2023-07-12,4,product,26,2,98
2023-07-12,5,product,42,2,54
2023-07-12,5,product,44,1,116
2023-07-13,1,product,2,4,123
2023-07-13,1,product,22,2,101
2023-07-13,1,product,38,4,152
2023-07-13,2,product,3,4,45
2023-07-13,2,product,24,4,96
2023-07-13,2,row,31,4,88
2023-07-13,3,product,1,2,143
2023-07-13,3,product,32,3,171
2023-07-13,3,product,33,2,92
2023-07-13,3,product,42,4,45
2023-07-13,4,row,2,3,155
2023-07-13,4,product,6,2,63
2023-07-13,4,product,42,2,52
2023-07-13,5,product,12,1,138
2023-07-14,1,product,16,4,62
2023-07-14,1,row,16,2,92
2023-07-14,2,product,2,3,160
2023-07-14,2,row,8,4,128
2023-07-14,2,row,14,4,136
2023-07-14,2,row,26,2,84
2023-07-14,2,row,41,1,60
2023-07-14,2,product,45,1,175
2023-07-14,3,row,43,1,207
2023-07-14,3,row,46,2,112
2023-07-14,4,row,24,4,108
2023-07-14,5,row,12,1,169
2023-07-14,5,product,26,2,90
2023-07-14,5,row,47,4,136
2023-07-15,1,row,32,4,156
2023-07-15,1,row,35,4,50
2023-07-15,2,product,40,2,89
2023-07-15,3,product,20,2,132
2023-07-15,3,product,33,4,68
2023-07-15,3,row,34,4,124
2023-07-15,3,row,48,3,173
2023-07-15,4,row,7,4,111
2023-07-15,4,row,17,1,49
2023-07-15,4,row,28,1,129
2023-07-15,4,row,33,2,86
2023-07-15,5,product,5,1,115
2023-07-15,5,product,26,2,84
2023-07-15,5,row,49,2,39
2023-07-16,1,product,19,1,89
2023-07-16,1,product,20,4,135
2023-07-16,1,row,29,4,121
2023-07-16,1,row,32,4,151
2023-07-16,2,product,11,1,181
2023-07-16,2,row,12,4,97
2023-07-16,2,row,24,1,143
2023-07-16,2,row,37,2,46
2023-07-16,2,product,50,2,73
2023-07-16,3,product,24,2,105
2023-07-16,3,row,25,2,71
2023-07-16,4,product,4,3,126
2023-07-16,4,row,44,3,99
2023-07-16,4,product,45,2,141
2023-07-17,1,row,9,3,158
2023-07-17,1,product,15,2,164
2023-07-17,1,row,32,1,202
2023-07-17,1,row,37,1,64
2023-07-17,1,row,44,3,103
2023-07-17,2,row,47,2,119
2023-07-17,3,row,16,1,105
2023-07-17,3,product,37,4,48
2023-07-17,3,product,43,3,152
2023-07-17,4,row,4,4,127
2023-07-17,4,row,14,1,172
2023-07-17,4,product,26,3,113
2023-07-17,4,row,50,3,82
2023-07-17,5,row,26,2,104
2023-07-18,1,product,16,2,94
2023-07-18,1,product,19,2,80
2023-07-18,1,product,30,1,121
2023-07-18,1,product,43,1,153
2023-07-18,1,row,45,4,131
2023-07-18,2,product,4,2,127
2023-07-18,2,row,33,1,120
2023-07-18,3,product,2,3,158
2023-07-18,3,product,19,1,94
2023-07-18,3,row,20,3,187
2023-07-18,3,row,40,4,86
2023-07-18,3,row,48,3,154
2023-07-18,4,row,17,2,54
2023-07-18,4,row,41,1,80
2023-07-19,1,row,20,1,226
2023-07-19,2,row,40,4,80
2023-07-19,2,row,41,3,67
2023-07-19,2,product,43,4,109
2023-07-19,3,product,13,4,128
2023-07-19,3,row,48,2,143
2023-07-19,4,row,3,4,55
2023-07-19,4,row,4,2,142
2023-07-19,4,product,7,1,196
2023-07-19,4,product,10,2,131
2023-07-19,4,product,21,3,72
2023-07-19,4,row,31,3,99
2023-07-19,4,product,41,3,62
2023-07-19,5,product,50,1,96
2023-07-20,1,product,21,1,75
2023-07-20,1,product,27,1,69
2023-07-20,1,product,37,1,63
2023-07-20,2,row,5,3,141
2023-07-20,2,row,9,3,136
2023-07-20,2,row,11,2,126
2023-07-20,2,product,20,3,213
2023-07-20,2,product,38,4,143
2023-07-20,2,row,40,2,90
2023-07-20,2,product,43,3,145
2023-07-20,2,row,47,3,147
2023-07-20,3,product,25,3,107
2023-07-20,3,row,46,3,154
2023-07-20,4,row,9,1,160
2023-07-21,1,row,48,3,143
2023-07-21,2,product,23,4,50
2023-07-21,2,product,34,3,217
2023-07-21,2,product,47,1,199
2023-07-21,3,row,7,3,179
2023-07-21,3,row,7,3,165
2023-07-21,3,product,50,1,100
2023-07-21,4,product,11,2,118
2023-07-21,4,row,12,4,108
2023-07-21,4,product,15,3,189
2023-07-21,5,product,40,1,118
2023-07-21,5,product,41,2,59
2023-07-21,5,row,46,4,108
2023-07-21,5,product,46,4,105
2023-07-22,1,row,24,1,143
2023-07-22,2,product,15,4,149
2023-07-22,2,product,23,1,69
2023-07-22,2,row,29,3,143
2023-07-22,3,row,6,3,64
2023-07-22,3,product,35,3,67
2023-07-22,4,product,4,1,162
2023-07-22,4,product,10,2,120
2023-07-22,4,row,12,1,163
2023-07-22,4,product,22,4,60
2023-07-22,5,row,18,3,136
2023-07-22,5,product,26,2,92
2023-07-22,5,row,39,4,91
2023-07-22,5,row,46,2,118
2023-07-23,1,row,14,3,178
2023-07-23,1,product,27,3,56
2023-07-23,1,product,32,1,195
2023-07-23,1,product,34,4,120
2023-07-23,1,row,45,3,165
2023-07-23,2,row,1,4,93
2023-07-23,2,row,28,3,97
2023-07-23,3,row,14,1,186
2023-07-23,3,product,41,4,43
2023-07-23,3,product,50,3,73
2023-07-23,5,row,12,2,118
2023-07-23,5,row,22,1,104
2023-07-23,5,row,38,2,147
2023-07-23,5,row,46,3,127
2023-07-24,1,row,48,1,176
2023-07-24,2,product,7,4,112
2023-07-24,2,row,29,2,118
2023-07-24,2,row,31,2,95
2023-07-24,2,product,45,2,146
2023-07-24,3,product,29,4,113
2023-07-24,3,row,45,1,212
2023-07-24,4,row,8,2,126
2023-07-24,4,row,17,1,52
2023-07-24,4,row,28,4,74
2023-07-24,4,row,48,4,109
2023-07-24,5,product,20,1,216
2023-07-24,5,product,25,4,73
2023-07-24,5,row,27,1,62
2023-07-25,2,product,24,2,100
2023-07-25,2,product,30,4,69
2023-07-25,2,product,36,3,119
2023-07-25,2,row,38,1,190
2023-07-25,3,product,3,2,55
2023-07-25,3,row,3,2,51
2023-07-25,3,product,10,3,127
2023-07-25,3,product,16,2,104
2023-07-25,3,row,30,3,104
2023-07-25,4,product,33,4,88
2023-07-25,4,row,34,2,154
2023-07-25,4,row,37,4,46
2023-07-25,5,row,38,1,231
2023-07-25,5,product,46,4,97
2023-07-26,1,row,2,2,117
2023-07-26,1,product,24,2,103
2023-07-26,1,row,40,3,104
2023-07-26,2,row,29,4,125
2023-07-26,2,product,42,3,45
2023-07-26,3,row,33,1,114
2023-07-26,3,row,40,3,103
2023-07-26,4,row,13,2,130
2023-07-26,4,row,19,3,90
2023-07-26,4,row,37,4,48
2023-07-26,5,product,1,3,139
2023-07-26,5,product,3,3,62
2023-07-26,5,row,21,1,93
2023-07-26,5,product,34,2,131
2023-07-27,1,product,10,3,146
2023-07-27,1,row,11,1,162
2023-07-27,1,product,26,1,117
2023-07-27,1,product,38,2,135
2023-07-27,2,row,15,3,207
2023-07-27,2,row,17,2,37
2023-07-27,2,product,23,2,55
2023-07-27,2,product,44,1,122
2023-07-27,3,product,8,1,198
2023-07-27,3,row,11,2,122
2023-07-27,3,row,19,4,63
2023-07-27,4,row,15,4,144
2023-07-27,4,product,18,1,159
2023-07-27,4,row,29,3,133
2023-07-28,1,product,41,3,63
2023-07-28,1,product,44,1,110
2023-07-28,2,product,44,1,110
2023-07-28,3,row,8,3,158
2023-07-28,3,row,25,2,78
2023-07-28,3,row,41,2,51
2023-07-28,3,row,42,3,62
2023-07-28,3,row,43,2,116
2023-07-28,3,product,45,1,193
2023-07-28,4,product,28,1,109
2023-07-28,4,product,39,4,114
2023-07-28,5,product,17,1,61
2023-07-28,5,product,30,3,107
2023-07-28,5,row,40,3,114
2023-07-29,1,row,13,2,105
2023-07-29,1,product,20,1,191
2023-07-29,1,row,31,4,80
2023-07-29,2,product,3,1,60
2023-07-29,2,row,34,3,176
2023-07-29,2,row,37,4,39
2023-07-29,3,product,22,2,89
2023-07-29,3,product,24,4,111
2023-07-29,3,row,40,4,79
2023-07-29,3,product,41,3,62
2023-07-29,3,row,48,3,133
2023-07-29,3,row,49,4,42
2023-07-29,4,row,26,2,70
2023-07-29,5,product,1,4,94
2023-07-30,1,product,11,1,155
2023-07-30,1,row,15,3,183
2023-07-30,1,product,39,2,109
2023-07-30,1,product,42,4,37
2023-07-30,1,product,43,3,110
2023-07-30,2,row,7,3,145
2023-07-30,2,row,23,3,64
2023-07-30,4,row,18,4,84
2023-07-30,4,row,36,1,108
2023-07-30,4,row,47,4,87
2023-07-30,5,row,1,2,110
2023-07-30,5,product,24,2,85
2023-07-30,5,row,30,2,93
2023-07-30,5,product,48,3,133
2023-07-31,1,product,4,2,144
2023-07-31,1,row,6,1,74
2023-07-31,1,product,20,2,143
2023-07-31,1,product,36,4,80
2023-07-31,1,product,48,2,117
2023-07-31,2,row,13,4,108
2023-07-31,2,row,23,3,88
2023-07-31,2,row,32,1,216
2023-07-31,3,product,46,4,92
2023-07-31,4,product,11,1,177
2023-07-31,4,row,19,2,69
2023-07-31,5,product,30,2,68
2023-07-31,5,product,33,3,111
2023-07-31,5,row,36,4,72
2023-08-01,1,product,21,2,53
2023-08-01,1,row,29,3,140
2023-08-01,1,product,47,1,152
2023-08-01,2,row,4,2,124
2023-08-01,2,product,28,1,115
2023-08-01,3,row,35,1,79
2023-08-01,3,product,40,1,120
2023-08-01,4,product,5,1,141
2023-08-01,4,product,13,4,109
2023-08-01,4,row,36,3,102
2023-08-01,4,row,40,1,134
2023-08-01,5,row,8,4,133
2023-08-01,5,row,22,4,73
2023-08-01,5,product,38,2,128
2023-08-02,1,product,21,1,79
2023-08-02,1,row,36,1,141
2023-08-02,2,product,3,2,51
2023-08-02,2,row,31,4,73
2023-08-02,2,product,35,1,73
2023-08-02,2,row,47,4,93
2023-08-02,2,row,49,3,51
2023-08-02,3,row,21,4,39
2023-08-02,3,row,28,4,64
2023-08-02,3,product,30,1,116
2023-08-02,3,product,33,2,82
2023-08-02,3,product,48,4,114
2023-08-02,4,product,15,2,164
2023-08-02,4,row,29,3,145
2023-08-03,1,product,16,1,117
2023-08-03,1,row,24,2,128
2023-08-03,1,row,31,3,127
2023-08-03,1,row,36,4,84
2023-08-03,1,product,41,1,74
2023-08-03,2,row,22,3,86
2023-08-03,2,row,45,1,230
2023-08-03,3,product,35,2,64
2023-08-03,4,row,12,1,171
2023-08-03,4,product,23,2,61
2023-08-03,4,product,31,2,94
2023-08-03,4,product,34,4,112
2023-08-03,5,row,8,1,177
2023-08-03,5,product,48,1,186
2023-08-04,1,row,2,2,104
2023-08-04,1,product,15,1,254
2023-08-04,1,product,30,4,73
2023-08-04,2,product,41,2,55
2023-08-04,3,product,7,3,139
2023-08-04,3,row,49,3,57
2023-08-04,4,product,27,1,75
2023-08-04,4,product,36,1,144
2023-08-04,4,row,45,4,111
2023-08-04,5,product,1,1,159
2023-08-04,5,product,16,4,81
2023-08-04,5,product,34,1,180
2023-08-04,5,row,35,1,80
2023-08-04,5,product,49,3,56
2023-08-05,1,product,13,2,100
2023-08-05,1,product,16,4,63
2023-08-05,2,row,5,2,93
2023-08-05,2,product,26,1,99
2023-08-05,2,row,30,4,68
2023-08-05,3,row,21,2,40
2023-08-05,3,row,32,4,122
2023-08-05,4,product,24,1,147
2023-08-05,5,row,4,3,124
2023-08-05,5,row,7,3,130
2023-08-05,5,product,20,1,190
2023-08-05,5,product,20,2,123
2023-08-05,5,row,37,4,44
2023-08-05,5,row,48,2,126
2023-08-06,1,row,16,2,76
2023-08-06,1,row,25,2,68
2023-08-06,2,product,14,3,198
2023-08-06,2,row,15,3,184
2023-08-06,2,product,22,3,99
2023-08-06,3,product,32,2,136
2023-08-06,3,product,33,1,103
2023-08-06,3,product,40,3,99
2023-08-06,4,row,12,2,104
2023-08-06,4,row,20,2,118
2023-08-06,4,product,28,4,54
2023-08-06,5,row,17,2,30
2023-08-06,5,row,45,1,172
2023-08-06,5,product,48,2,89
2023-08-07,1,product,45,3,180
2023-08-07,2,row,32,1,181
2023-08-07,3,product,45,2,144
2023-08-07,3,row,49,2,39
2023-08-07,4,row,14,4,120
2023-08-07,4,row,14,2,113
2023-08-07,4,product,27,3,50
2023-08-07,5,product,10,4,87
2023-08-07,5,row,14,3,149
2023-08-07,5,row,28,2,72
2023-08-07,5,row,32,1,140
2023-08-07,5,product,32,1,204
2023-08-07,5,product,39,4,92
2023-08-07,5,row,45,1,235
2023-08-08,1,row,12,4,124
2023-08-08,1,row,17,1,62
2023-08-08,1,product,25,3,106
2023-08-08,1,product,37,4,44
2023-08-08,1,product,49,1,61
2023-08-08,2,row,6,1,66
2023-08-08,2,row,14,3,152
2023-08-08,3,product,2,3,121
2023-08-08,3,row,4,2,110
2023-08-08,3,product,39,4,100
2023-08-08,3,product,40,2,66
2023-08-08,4,product,7,1,152
2023-08-08,4,product,12,2,122
2023-08-08,5,row,13,1,150
2023-08-09,1,product,45,4,120
2023-08-09,2,row,18,2,95
2023-08-09,2,product,28,1,116
2023-08-09,2,product,29,2,138
2023-08-09,3,product,7,1,152
2023-08-09,3,product,36,2,85
2023-08-09,3,row,36,3,113
2023-08-09,4,row,5,3,137
2023-08-09,4,row,17,1,63
2023-08-09,4,row,17,2,42
2023-08-09,4,row,27,4,40
2023-08-09,4,row,30,2,90
2023-08-09,5,row,13,4,128
2023-08-09,5,row,21,2,63
2023-08-10,1,product,6,2,51
2023-08-10,1,row,46,3,118
2023-08-10,2,product,29,1,154
2023-08-10,2,product,32,3,176
2023-08-10,2,row,33,1,92
2023-08-10,3,row,2,1,144
2023-08-10,3,product,4,1,186
2023-08-10,3,row,35,4,40
2023-08-10,4,row,8,1,139
2023-08-10,4,row,25,4,74
2023-08-10,5,row,16,2,88
2023-08-10,5,row,17,3,45
2023-08-10,5,row,33,4,70
2023-08-10,5,row,38,4,131
2023-08-11,1,row,13,1,147
2023-08-11,2,product,20,2,131
2023-08-11,2,row,28,2,68
2023-08-11,3,row,7,4,94
2023-08-11,3,row,7,3,121
2023-08-11,3,product,10,2,106
2023-08-11,3,product,15,4,167
2023-08-11,3,product,33,2,77
2023-08-11,4,product,4,2,134
2023-08-11,4,row,18,1,127
2023-08-11,4,product,49,4,32
2023-08-11,5,product,8,4,130
2023-08-11,5,row,17,1,52
2023-08-11,5,product,27,4,35
2023-08-12,1,product,26,2,64
2023-08-12,1,row,28,4,66
2023-08-12,2,product,33,1,105
2023-08-12,3,product,1,4,87
2023-08-12,3,row,13,1,137
2023-08-12,3,row,28,3,81
2023-08-12,3,row,40,3,93
2023-08-12,3,row,47,3,118
2023-08-12,4,row,3,2,39
2023-08-12,4,product,16,4,54
2023-08-12,4,product,49,1,58
2023-08-12,5,product,13,2,100
2023-08-12,5,row,30,1,93
2023-08-12,5,row,49,4,38
2023-08-13,1,row,22,3,90
2023-08-13,1,row,42,3,53
2023-08-13,2,row,29,4,102
2023-08-13,3,row,7,1,142
2023-08-13,3,row,19,2,57
2023-08-13,3,product,33,1,101
2023-08-13,3,row,41,1,51
2023-08-13,3,row,49,4,33
2023-08-13,4,row,2,1,133
2023-08-13,4,product,19,2,59
2023-08-13,4,product,21,4,46
2023-08-13,4,product,39,4,96
2023-08-13,4,row,43,3,118
2023-08-13,4,row,47,2,115
2023-08-14,1,row,10,4,88
2023-08-14,1,row,11,4,104
2023-08-14,1,product,17,1,48
2023-08-14,1,product,24,2,109
2023-08-14,3,product,2,1,153
2023-08-14,3,product,6,4,36
2023-08-14,4,product,2,2,117
2023-08-14,4,row,19,3,82
2023-08-14,4,row,30,3,84
2023-08-14,5,row,1,2,104
2023-08-14,5,product,4,1,141
2023-08-14,5,row,22,4,68
2023-08-14,5,product,47,1,126
2023-08-14,5,row,50,4,62
2023-08-15,1,row,7,1,174
2023-08-15,1,product,10,1,138
2023-08-15,2,row,7,2,99
2023-08-15,2,product,19,1,87
2023-08-15,2,row,35,4,44
2023-08-15,2,row,49,1,56
2023-08-15,3,product,15,1,225
2023-08-15,3,row,33,4,64
2023-08-15,3,product,42,1,57
2023-08-15,4,row,11,4,104
2023-08-15,4,row,15,1,211
2023-08-15,4,product,20,4,125
2023-08-15,4,row,39,2,108
2023-08-15,4,row,45,2,127
2023-08-16,1,row,45,1,169
2023-08-16,1,row,45,2,130
2023-08-16,2,product,1,3,148
2023-08-16,2,row,4,1,157
2023-08-16,2,product,17,2,36
2023-08-16,2,product,22,1,104
2023-08-16,3,product,3,3,63
2023-08-16,3,product,4,4,101
2023-08-16,3,row,24,4,84
2023-08-16,4,row,14,4,136
2023-08-16,4,row,26,2,82
2023-08-16,5,product,8,3,170
2023-08-16,5,row,22,2,71
2023-08-16,5,product,45,4,114
2023-08-17,1,product,4,1,140
2023-08-17,1,product,14,4,113
2023-08-17,1,row,35,4,48
2023-08-17,2,row,2,3,144
2023-08-17,3,row,43,3,116
2023-08-17,4,product,16,3,100
2023-08-17,4,row,16,3,91
2023-08-17,5,row,5,1,126
2023-08-17,5,product,10,1,130
2023-08-17,5,product,21,2,54
2023-08-17,5,row,36,3,103
2023-08-17,5,product,44,4,69
2023-08-17,5,row,47,3,105
2023-08-17,5,product,49,1,69
2023-08-18,1,row,17,2,44
2023-08-18,2,product,2,1,135
2023-08-18,2,product,15,1,150
2023-08-18,2,product,30,1,128
2023-08-18,2,row,33,3,88
2023-08-18,2,product,46,2,85
2023-08-18,2,product,48,4,96
2023-08-18,3,row,14,4,137
2023-08-18,3,row,18,4,109
2023-08-18,3,row,23,1,68
2023-08-18,3,product,49,3,57
2023-08-18,5,row,9,1,130
2023-08-18,5,product,31,2,77
2023-08-18,5,product,49,2,40
2023-08-19,1,row,26,1,101
2023-08-19,2,product,13,4,92
2023-08-19,2,product,30,1,91
2023-08-19,2,product,49,1,49
2023-08-19,3,row,4,4,90
2023-08-19,3,row,17,3,37
2023-08-19,3,row,31,1,103
2023-08-19,4,product,10,3,134
2023-08-19,4,product,21,4,33
2023-08-19,4,product,41,3,43
2023-08-19,5,row,5,2,81
2023-08-19,5,product,26,4,67
2023-08-19,5,row,48,1,146
2023-08-19,5,row,49,4,36
2023-08-20,1,row,24,4,50
2023-08-20,2,product,1,3,134
2023-08-20,2,product,5,4,66
2023-08-20,2,product,5,3,107
2023-08-20,2,product,10,4,81
2023-08-20,2,row,41,1,51
2023-08-20,3,product,7,4,85
2023-08-20,3,product,33,2,63
2023-08-20,3,product,43,2,94
2023-08-20,4,row,22,4,52
2023-08-20,4,row,22,3,76
2023-08-20,4,row,35,1,68
2023-08-20,5,row,14,3,141
2023-08-20,5,row,26,3,95
2023-08-21,1,product,21,3,68
2023-08-21,1,product,37,1,64
2023-08-21,1,product,44,1,111
2023-08-21,3,product,14,4,124
2023-08-21,3,row,33,3,81
2023-08-21,3,row,37,1,62
2023-08-21,3,row,43,1,148
2023-08-21,5,product,11,2,116
2023-08-21,5,product,22,4,64
2023-08-21,5,row,27,2,39
2023-08-21,5,product,33,2,60
2023-08-21,5,product,39,4,87
2023-08-21,5,row,42,2,41
2023-08-21,5,row,43,1,152
2023-08-22,1,product,28,4,58
2023-08-22,1,product,36,1,112
2023-08-22,1,row,46,3,130
2023-08-22,2,product,9,1,139
2023-08-22,2,product,38,3,163
2023-08-22,2,row,41,4,36
2023-08-22,2,product,45,1,175
2023-08-22,3,row,11,3,130
2023-08-22,3,row,41,3,67
2023-08-22,3,row,49,2,46
2023-08-22,4,product,5,1,130
2023-08-22,4,product,34,1,188
2023-08-22,5,row,6,3,62
2023-08-22,5,product,48,2,123
2023-08-23,1,product,7,3,123
2023-08-23,1,row,13,1,133
2023-08-23,1,row,24,4,91
2023-08-23,1,product,44,3,100
2023-08-23,2,row,9,4,77
2023-08-23,2,row,13,3,143
2023-08-23,2,row,27,1,69
